,x_1,x_2,y
0,-0.3319527369172879,-1.767861020659791,0
1,-1.1220337414485742,0.867773136397775,1
2,0.826957564391301,-0.7401910722830474,1
3,2.7984916779644813,0.22569202168886005,0
4,2.392533433009275,2.6209968875900405,0
5,-1.870908602387534,-2.4655317309693965,0
6,-2.1359003500022324,0.3129908383986826,1
7,-1.180969140637787,1.0341517400951528,1
8,-2.12141845114179,2.0009006072354483,0
9,2.609001654945514,-2.622036110538465,0
10,2.907713184666477,-0.38712445787845784,0
11,1.4884157773218671,-2.182093501901008,0
12,2.261834193617223,-2.7422304398367423,0
13,1.9404607706978974,-0.7612873243519598,1
14,-1.0492793111449612,1.4859490983397015,0
15,2.8358075619965675,-2.764856659120624,0
16,-1.9158058414475398,1.6825359160599485,0
17,1.345003686021978,1.225159868819711,1
18,2.0429648030410545,-0.4329874268430123,1
19,-0.21916109202362488,-2.511564947434529,0
20,-1.9763909586096144,1.323276346106872,0
21,-1.097306549195872,2.4489825293923184,0
22,-0.2658558206093242,2.9830176812807077,0
23,0.8459098527171749,-0.8242215291349702,1
24,-1.1796612533170732,1.4244054027541342,0
25,-1.3869772509380895,0.5018103884124621,1
26,2.9204990540746794,-2.940550589195907,0
27,1.5693570726540864,2.9527012324449293,0
28,0.843009716764378,1.450826990742387,0
29,-1.273749206647094,0.21963411998083116,1
30,0.6775550062611169,-2.416950183465913,0
31,-1.4202963589862416,-2.513143039399244,0
32,2.2315408374714476,-1.028170202699573,0
33,2.8383264386886626,-1.1012397642766474,0
34,1.87773468299938,1.576029077525555,0
35,-2.107918812343001,0.8130373009094471,1
36,-1.7805863732923761,-1.6962986191426306,0
37,-1.4066460824455338,-2.365134477613455,0
38,1.524523518107996,1.042316888507357,1
39,2.910169863040826,0.8102140092756427,0
40,-1.646163173188449,-0.24187536139400212,1
41,-1.41918787977567,-1.3689675718390533,0
42,1.7915302668003195,1.7296112027376687,0
43,-0.12672908385123094,-1.3442671912124138,0
44,1.6145191986230216,-0.8346007740301156,1
45,1.535660383214065,0.6872586414070776,1
46,-1.296950367919435,-0.4995901567651586,1
47,-2.8443510337693696,-0.43921993662609005,0
48,-2.003325091200088,-0.5800213016679532,1
49,0.9201724797076212,1.2414358523573252,1
50,-1.5828951450804718,0.9147776343264553,1
51,-1.4173429248250402,-2.620333676883031,0
52,1.1846592773254487,-1.8320804643311401,0
53,1.9210004255217825,-0.6116719897586336,1
54,-0.9118701976524597,2.2810698846664526,0
55,2.9068298042917453,-2.6508549744443375,0
56,2.504622877610945,2.825024875250607,0
57,-0.8789508504823678,-0.3958658983635406,1
58,-0.09850760033373884,0.9276692121313426,1
59,-0.774756608959362,-2.8645376900539747,0
60,-1.8943280171179635,1.5116448555152173,0
61,0.7015070761835069,-1.4769299771913245,0
62,-1.0200427780994836,-1.2491678573008107,1
63,-2.8205059349435704,0.9895397972649,0
64,1.4736621094034623,1.8561257389271502,0
65,2.7501192041844913,2.6944010393147133,0
66,-2.3574659231998423,1.1022632264198613,0
67,-2.685728611242796,-2.9196089608322335,0
68,-0.7665972419074416,-0.6863843963840139,1
69,-2.6421989707147544,-1.7647835597933315,0
70,1.994947966471111,-1.6251120403509198,0
71,1.625039281477326,-0.04861319788473395,1
72,-0.5915118759005402,1.293349632037641,1
73,2.1744259059843527,1.9390424977270122,0
74,-0.4686074614881397,-0.9798201583291855,1
75,-1.677854122805888,1.9186398022016036,0
76,1.4532784014102935,2.9853341545955905,0
77,1.936761027995984,1.8090482169655377,0
78,-0.4916159701694802,-1.9905431647710055,0
79,-2.1209361582498185,-0.1776409660635716,1
80,-2.1885934745708653,-0.6949553778419668,1
81,-1.3342790482974007,-2.097568614138759,0
82,-1.1502738998814475,0.5532329719325748,1
83,-2.5728336597230994,-2.550731321422556,0
84,-1.1450022061842557,0.44435813888122366,1
85,1.2586203099916302,-0.07323265764177656,1
86,0.7551552512024227,-2.8064998687551204,0
87,2.299250169775293,-0.9566365973317823,0
88,-1.6075022935051893,1.2936214246537308,0
89,2.3054676068157507,-0.870429289215132,0
90,-0.7186618337073405,-0.5560894736672237,1
91,1.6996586574733907,-2.927839076363301,0
92,-0.2157819301476711,-2.5820172466194427,0
93,2.868644004882144,-2.634429984597953,0
94,-0.39841833479778277,1.507518355649844,0
95,-2.015485129983291,2.883748421402009,0
96,0.204854980214475,-2.0608711820951164,0
97,1.1981516652721291,-0.9145714074538605,1
98,-1.772736893943046,2.2513311180714632,0
99,-0.43676322756297026,2.8387486647328064,0
100,0.8820912963336491,0.5470497274396839,1
101,1.582902958963686,1.6070874359421072,0
102,-2.8008557838210972,-0.250376440352285,0
103,-0.002713642448389564,-2.566576620820885,0
104,2.919249641249393,-1.2759684903895445,0
105,-1.412482240569624,-1.4022044178097828,0
106,1.1305271549937883,0.4463604352988275,1
107,-2.496266319242601,-1.9589649838824412,0
108,-2.7334434083004826,0.09937560899802289,0
109,2.835751532360229,1.4415853625036386,0
110,1.075121832091999,-2.737072073841418,0
111,-0.8438724833382558,-1.5921131331787477,0
112,1.9675661761293854,-2.362285529764821,0
113,1.74474358261668,0.3823888763836374,1
114,2.8479723536929473,1.1881826246330052,0
115,-0.6146800591128905,2.6695308802801865,0
116,-0.08273743394285749,-2.1788292442421904,0
117,1.930259559292419,-2.0949610905739373,0
118,0.4702756534964072,-2.3786675572452562,0
119,1.2308441307697304,0.5949938215076913,1
120,0.2683875836018994,1.2343329237121594,0
121,-1.2922846707645113,1.253768799085,1
122,0.13771410272339502,0.25717603744744943,1
123,2.4754024425097665,-1.0426894034969088,0
124,-0.4933167673238046,2.1576824450462357,0
125,-2.903146927184118,0.6066734188269884,0
126,-0.6235311097977898,-2.2517360656318655,0
127,-0.44773376263775555,1.68125334687035,0
128,-0.2311042938714305,1.8870313238010468,0
129,-2.039237539176937,-1.4089223424896204,0
130,-2.153305210422122,-1.698126159651607,0
131,-2.327864482161178,-1.5944585769561566,0
132,0.1020981403930783,0.7373151207512443,1
133,-0.006990187202009501,-2.0162200961974333,0
134,1.001777466615394,-0.2644842334478055,1
135,0.6028722166600962,1.5058260829067995,0
136,-1.342085093825468,-1.6424365256524296,0
137,0.9113290636306637,-1.1920971879099664,1
138,2.989783309291857,-2.6323248108637456,0
139,0.857677138122122,-1.9958427239472527,0
140,-2.2421097164434043,-2.7597566837149303,0
141,-0.30710872732036965,-1.6132675633322258,0
142,-1.3351441778633237,2.9815765682061883,0
143,-0.790291715620715,2.371612108815551,0
144,0.5221099373534845,0.39798376755258946,1
145,-0.324601172656954,1.1043666589189813,1
146,1.1464111850156735,-1.8173744832431715,0
147,-2.1486728901041108,-1.1593710627530842,0
148,-2.3415380356772912,-2.4719658423859325,0
149,0.4471979348439481,-0.19471625615016297,1
150,0.05339533224936144,-1.6193973756317575,0
151,0.04407456204024118,2.0130294819268713,0
152,-2.1807734976110034,-0.5405503297154679,1
153,0.19222231619564134,1.5814266733542848,0
154,1.1886927392040487,1.1008865659879836,1
155,2.723212357936392,1.3217792095883079,0
156,-1.125313839432065,0.7160636920699011,1
157,2.3819708054139213,2.37501124429407,0
158,-2.94162301212626,1.53279513304184,0
159,0.1958117939639652,2.9198422244464934,0
160,2.4641113969879154,1.5263351308517095,0
161,-0.5908792018004769,-0.30279504399733304,1
162,-1.4547915581573048,0.5460171633739752,1
163,0.13054700882844728,1.6905561375149567,0
164,-2.853693586878218,-0.1416230439006867,0
165,-2.017833008906173,0.34572921620899777,1
166,-1.5346690347881389,2.451675479213155,0
167,-1.1635436500818581,2.9555650910795217,0
168,-1.1823380739611542,-1.2395963075388539,1
169,0.8928600536363609,-0.8647495529082181,1
170,-0.06887914710159171,2.469196817569694,0
171,-2.9792390111522296,2.4140603278495254,0
172,-1.3433429987589707,0.3718631489917099,1
173,-0.39893739266187644,-1.2827551190442434,0
174,1.0674001348200193,1.1932251465575971,1
175,-1.7385680174683447,-2.357408263962228,0
176,-0.3265633715770324,1.005475307112385,1
177,0.9580023845806629,1.240155222984738,1
178,-2.547097901815098,-2.633360940105905,0
179,-2.1315690931337263,0.08622659335235028,1
180,-0.15084362871226187,-0.6980951012710546,1
181,-2.3631159816988854,2.996870399236963,0
182,2.7165392428547444,2.2847248489014955,0
183,0.5763950454761915,-1.9542177983119835,0
184,2.3270217884120203,0.5863469359567857,0
185,-1.3599827468317227,-0.13809403597543835,1
186,0.35227921572987153,-2.0442663444849734,0
187,2.0838642884446443,-2.218027490532105,0
188,-1.4838409632224685,1.4008705379701114,0
189,0.26571655848920717,-1.5731001136753477,0
190,0.7381326475875571,2.795849039891287,0
191,2.4646232966619515,0.14861199789307866,0
192,-0.8807336350760426,-2.1641495678146163,0
193,-2.0027559465695863,-2.0208424092885133,0
194,1.863426774404667,-1.6761016699833842,0
195,0.531856269426529,-1.219932771215235,1
196,1.7792683463183607,1.8686922782960682,0
197,2.4662355414525523,1.9594216141794139,0
198,1.2226432160636787,2.3377195562369923,0
199,0.5529991173872775,-2.4228245416594283,0
200,0.4946203534634046,0.623253364770993,0
201,1.1229995461341922,-0.18348992770684358,1
202,2.982637037251398,-1.630706765963254,0
203,1.8297362515442064,0.19993216302736627,1
204,0.21784606415301333,-2.688246504207474,1
205,0.5191807614869344,0.678330070880599,0
206,-0.20138850868046898,-0.6092254053842239,0
207,1.8704752269326859,1.3588490026441908,0
208,-2.3154288112217296,2.662564790819289,1
209,-2.3884266215984225,1.3024199432762922,1
210,-1.440856588562102,-0.8271355434356069,0
211,-2.9012421264106254,-0.7604764471044256,0
212,2.4249161725210273,-1.4122539754448886,0
213,-1.9559476289744295,-0.8324010430380246,1
214,-2.8881841095725935,0.9196675925016722,1
215,-0.9760403587032771,-0.8450747826638771,1
216,-1.9265669884141055,2.7498082436552727,0
217,-1.539171211899507,2.3067873953356397,0
218,0.8244611857966202,2.1222204162539056,0
219,-1.083699276026616,-2.283726490660321,1
